SERVICE_NAME,SERVICE_CODE,DESCRIPTION,REQUESTED_DATETIME,ADDRESS,LATITUDE,LONGITUDE
"""Dead animal""","""DAPUB1""","""DEAD  RACOON IN THE STREET""",2016-04-27T14:53:00Z,"""LANGLAND ST & KNOWLTON ST - GJ1268837579 """,39.1614444304626,-84.5383382169751
"""Dead animal""","""DAPUB1""","""dead racoon in the street """,2016-04-26T15:29:00Z,"""3936 CASS AV - GJ1137637264 """,39.1589257896169,-84.5536065861167
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-27T16:11:00Z,"""105 E 4TH ST, CINC - GJ1526130836""",39.1001124810695,-84.5106940444729
"""Dead animal""","""DAPUB1""","""DEAD KITTEN AT THE CURB4/26/2016 3:53 PM/LTHOMPSON - closer to warner""",2016-04-26T13:10:00Z,"""2308 STRATFORD AV - GJ1413733608 """,39.125343327518,-84.5228357211571
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-26T16:53:00Z,"""2110 ST MICHAEL ST, CINC - GJ1173030999""",39.1024435249154,-84.5514642156238
"""Dead animal""","""DAPUB1""","""DEAD RACCOON""",2016-04-26T07:42:00Z,"""DERBY AV & WINTON RD - GJ1425838742 """,39.171528996722,-84.5198148841524
"""Dead animal""","""DAPUB1""","""DEAD RACOON IN THE STREET""",2016-04-26T07:26:00Z,"""1635 HARRISON AV - GJ1175033684 """,39.1266029554728,-84.5503989858473
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-27T20:00:00Z,"""4122 LANGLAND ST, CINC - GJ1270537604""",39.1616761033176,-84.538126218086
"""Dead animal""","""DAPUB1""","""per caller there is a dead opossum in the street """,2016-04-27T08:17:00Z,"""5035 RALPH AV - GJ0699432845 """,39.1201914641158,-84.6056248184093
"""Dead animal""","""DAPUB1""","""DEAD DEER - INBOUND COLUMBIA PKWY JUST PASS WM. H. TAFT""",2016-04-29T09:14:00Z,"""COLUMBIA PKWY & WILLIAM H TAFT RD - GJ1923333742 """,39.1252803932235,-84.463895999006
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-29T10:50:00Z,"""6058 OAKWOOD AV, CINC - GJ1118442061""",39.2021626521023,-84.5543235019345
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-29T16:26:00Z,"""3220 EDEN AV, CINC - GJ1563635045""",39.1379094252146,-84.5050393575815
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-30T17:15:00Z,"""3065 GLENMORE AV, CINC - GJ0621434962""",39.13945050906,-84.6140060859326
"""Dead animal""","""DAPUB1""","""dead cat in front of the kroger building""",2016-04-29T10:51:00Z,"""STATE AV & WILDER AV - GJ1165131773 """,39.1094237546596,-84.5521436867749
"""Dead animal""","""DAPUB1""","""DEAD DEER AT THE CURB""",2016-04-29T10:36:00Z,"""1032 DELHI AV - GJ0941130277 """,39.0964967070526,-84.5784820024845
"""Dead animal""","""DAPUB1""","""DEAD DEER - W/B COLUMBIA PKWY JUST EAST OF 3rd ST""",2016-05-02T09:03:00Z,"""COLUMBIA PKWY & E 3RD ST - GJ1622831311 """,39.1041473663601,-84.4993961089963
"""Dead animal""","""DAPUB1""","""DEAD RACCOON""",2016-04-29T12:37:00Z,"""VICTORY PKWY & ROCKDALE AV - GJ1746135755 """,39.1438399845554,-84.4837339931718
"""Dead animal""","""DAPUB1""","""dead deer, please call, ring bell or come to the door per fire fighter, deer was killed over weekend and is now on ice in fire house.""",2016-05-02T08:41:00Z,"""478 WILMER AV - GJ2288031873 """,39.1075326746632,-84.4223600114394
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-29T08:57:00Z,"""3480 LINWOOD AV, CINC - GJ2284433944""",39.1261900020628,-84.4220837732585
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-29T08:22:00Z,"""3020 GLENMORE AV, CINC - GJ0625534832""",39.1382721665562,-84.6135615707911
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-01T09:31:00Z,"""4936 KIRBY AV, CINC - GJ1125239504""",39.1791286963893,-84.5543416948247
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-29T07:01:00Z,"""3065 GLENMORE AV, CINC - GJ0621434962""",39.13945050906,-84.6140060859326
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-30T06:24:00Z,"""1638 QUEBEC RD, CINC - GJ0974132719""",39.1184124368638,-84.5739083294374
"""Dead animal""","""DAPUB1""","""DEAD DEER NEAR ALMS PARK""",2016-04-29T15:11:00Z,"""TUSCULUM AV & COLUMBIA PKWY - GJ2173832532 """,39.1137485458574,-84.4353334461143
"""Dead animal""","""DAPUB1""",""" """,2016-04-29T08:29:00Z,"""2343 HENRIANNE CT - GJ1038136381 """,39.1512218391312,-84.5653810495021
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-28T09:45:00Z,"""1020 LENOX PL, CINC - GJ1795536926""",39.15427307479,-84.4776334598866
"""Dead animal""","""DAPUB1""","""dead opossum at dirve way""",2016-05-06T08:36:00Z,"""206 CLINTON SPRINGS AV - GJ1607137253 """,39.1576774251466,-84.4993172896943
"""Dead animal""","""DAPUB1""","""DEAD DEER""",2016-05-03T07:37:00Z,"""2915 LOSANTIVILLE AV - GJ2177940464 """,39.1851453528421,-84.4322644083206
"""Dead animal""","""DAPUB1""","""DEAD DUCK""",2016-05-02T08:44:00Z,"""COLUMBIA PKWY & KEMPER LN - GJ1742632858 """,39.1177765449735,-84.4850682922968
"""Dead animal""","""DAPUB1""","""dead racoon at the intersection """,2016-05-03T10:19:00Z,"""ATSON LN & QUEBEC RD - GJ0966532542 """,39.1168272934317,-84.5748557736241
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-02T08:14:00Z,"""SUNSET AV & QUEEN CITY AV""",39.128753099113,-84.5772527922929
"""Dead animal""","""DAPUB1""","""CALLER STATES THERE IS A PILE OF DEAD FISH ON THE SEWER GRATE""",2016-05-02T11:29:00Z,"""ST LAWRENCE AV & LUSITANIA AV - GJ0818931838 """,39.1108455125535,-84.5921255024872
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-04-28T09:18:00Z,"""2944 MARKBREIT AV, CINC - GJ2181136765""",39.1516047670918,-84.432943779241
"""Dead animal""","""DAPUB1""","""deadcat in bag on curb""",2016-04-29T16:56:00Z,"""265 BAXTER AV - GJ1577836387 """,39.1499518333594,-84.5029879406454
"""Dead animal""","""DAPUB1""","""DEAD DEER  IN GRASSY AREA (ON THE SIDE OF THE ROADWAY)""",2016-05-03T12:27:00Z,"""COLUMBIA PKWY & E 3RD ST - GJ1622831311 """,39.1041473663601,-84.4993961089963
"""Dead animal""","""DAPUB1""","""DEAD RACOON AT CLINTON SPRINGS & READING RD""",2016-05-03T08:12:00Z,"""CLINTON SPRINGS AV & DANA AV - GJ1746736650 """,39.1519011690316,-84.483368913088
"""Dead animal""","""DAPUB1""","""dead dog near the curb/landscaping """,2016-04-28T09:21:00Z,"""1326 HOPPLE ST - GJ1276234912 """,39.1374170133264,-84.538315204375
"""Dead animal""","""DAPUB1""","""DEAD ANIMAL IN STREET """,2016-05-02T16:26:00Z,"""6216 RED BANK RD - GJ2390540494 """,39.1848713449522,-84.4076684327593
"""Dead animal""","""DAPUB1""","""DEAD DEER ON QUEEN CITY""",2016-05-02T10:53:00Z,"""QUEEN CITY AV & LAFEUILLE AV - GJ0845934108 """,39.1312184840059,-84.5883062565897
"""Dead animal""","""DAPUB1""","""DEAD RACOON AT QUEBEC & MAYFIELD""",2016-05-03T09:45:00Z,"""QUEBEC RD & MAYFIELD AV - GJ0966532434 """,39.1158545771361,-84.5748834844117
"""Dead animal""","""DAPUB1""","""DEAD POSSUM""",2016-05-02T07:27:00Z,"""548 ROSEMONT AV - GJ0892731047 """,39.1035465806537,-84.583840079861
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-04T06:46:00Z,"""11 ARCADIA PL, CINC - GJ2135834828""",39.1345238752673,-84.4389695815646
"""Dead animal""","""DAPUB1""","""dead animal in the road""",2016-04-28T10:40:00Z,"""2257 KIPLING AV - GJ1016742001 """,39.2018654143326,-84.5661147307269
"""Dead animal""","""DAPUB1""","""DEAD CAT IN THE STREET""",2016-05-02T07:50:00Z,"""6282 GLADE AV - GJ2616328993 """,39.0807570944257,-84.3853890161818
"""Dead animal""","""DAPUB1""","""DEAD DEER IN ROAD""",2016-05-05T13:48:00Z,"""1600 SEYMOUR AV - GJ1864441051 """,39.1912233322039,-84.4683402667167
"""Dead animal""","""DAPUB1""","""PER 882- COLLECTED A DEAD CAT .""",2016-05-05T11:24:00Z,"""READING RD & GLENWOOD AV - GJ1699136158 """,39.1475886374519,-84.4890279169565
"""Dead animal""","""DAPUB1""","""DEAD RACCOON AT THE CURB""",2016-05-03T14:01:00Z,"""ROE ST & MARIETTA ST - GJ2600437241 """,39.1550445479396,-84.3844715309139
"""Dead animal""","""DAPUB1""","""DEAD RACOON AT ATSON LN """,2016-05-05T11:04:00Z,"""ATSON LN & QUEBEC RD - GJ0966532542 """,39.1168272934317,-84.5748557736241
"""Dead animal""","""DAPUB1""","""DEAD CAT""",2014-02-21T10:57:00Z,"""4117 W 8TH ST - GJ0861031421 """,39.1069925852558,-84.587389621193
"""Dead animal""","""DAPUB1""","""dead opposum middle of the road""",2016-05-06T10:57:00Z,"""RUTH AV & MONTGOMERY RD - GJ1827035235 """,39.138960193031,-84.4745402304623
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-04T09:03:00Z,"""2905 MONTANA AV, CINC - GJ0786236016""",39.1485469129631,-84.5946195589839
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-06T11:37:00Z,"""5135 KIRBY AV, CINC - GJ1093840166""",39.185162434752,-84.5577505815002
"""Dead animal""","""DAPUB1""","""DEAD POSSUM""",2016-05-05T08:15:00Z,"""BLUE ROCK ST & COLERAIN AV - GJ1201637549 """,39.1613404574879,-84.5461137569096
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-09T11:03:00Z,"""2350 AUBURN AV, CINC - GJ1540833602""",39.1249809972634,-84.5081366395723
"""Dead animal""","""DAPUB1""","""dead cat """,2016-05-09T08:13:00Z,"""4725 WILMER CT - GJ2345533076 """,39.118214195661,-84.4153190946585
"""Dead animal""","""DAPUB1""","""EB river Rd, dead deer""",2016-05-10T10:53:00Z,"""6004 RIVER RD - GJ0079330625 """,39.1016589920795,-84.6779662106354
"""Dead animal""","""DAPUB1""","""dead opposium in road- top of the hill""",2016-05-10T10:54:00Z,"""1400 BEECH AV - GJ0950932770 """,39.1189219580018,-84.5765887018381
"""Dead animal""","""DAPUB1""","""dead cat in the rroad""",2016-05-06T07:50:00Z,"""W 9TH ST & PLUM ST - GJ1453831315 """,39.1045998057897,-84.5189188222518
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-05T16:54:00Z,"""8342 WOODBINE AV, CINC - GJ1871843546""",39.2136779287257,-84.4666643096411
"""Dead animal""","""DAPUB1""","""DEAD OPPOSUM MIDDLE OF STREET""",2016-05-10T10:57:00Z,"""1051 MCPHERSON AV - GJ1005832070 """,39.1124816398002,-84.5704514301232
"""Dead animal""","""DAPUB1""","""dead animal in white plastic bag on curb""",2016-05-04T09:44:00Z,"""1054 SUNDANCE DR - GJ0158832464 """,39.1180319129468,-84.6682312827618
"""Dead animal""","""DAPUB1""","""DEAD RACOON IN STREET BY BLUE CAR""",2016-05-09T11:17:00Z,"""6507 VINE ST - GJ1716440817 """,39.1894912800789,-84.4855346601627
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-07T11:31:00Z,"""2645 MONTANA AV, CINC - GJ0881136635""",39.1538948943732,-84.5834490473481
"""Dead animal""","""DAPUB1""","""Per 882, collected a dead deer on the side of the road """,2016-05-09T11:10:00Z,"""COLUMBIA PKWY & TUSCULUM AV - GJ2173832532 """,39.1137485458574,-84.4353334461143
"""Dead animal""","""DAPUB1""","""DEAD RACCOON""",2016-05-04T07:17:00Z,"""VINE ST & E MITCHELL AV - GJ1561837536 """,39.1603376798303,-84.5044621269124
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-08T08:24:00Z,"""5920 KENNEDY AV, CINC - GJ2335339893""",39.1795874207917,-84.4146772403556
"""Dead animal""","""DAPUB1""","""groundhog on curb across the street""",2016-05-03T14:17:00Z,"""700 FAIRBANKS AV - GJ1023131109 """,39.1037921895386,-84.5687540153798
"""Dead animal""","""DAPUB1""","""DEAD DEER""",2016-05-10T11:11:00Z,"""212 EHRMAN AV - GJ1560436345 """,39.1496204024621,-84.5050030342819
"""Dead animal""","""DAPUB1""","""dead skunk on curb""",2016-05-09T16:42:00Z,"""5101 WINNESTE AV - GJ1483540052 """,39.183181435452,-84.5127182692988
"""Dead animal""","""DAPUB1""","""dead dog at the sw corner covered with a Bengals blanket""",2016-05-09T08:21:00Z,"""ENRIGHT AV & ST LAWRENCE AV - GJ0987231864 """,39.1106788908375,-84.5726650514426
"""Dead animal""","""DAPUB1""","""dead oppossium by curb""",2016-05-06T11:26:00Z,"""CONCORD ST & E MCMILLAN ST - GJ1669533763 """,39.1261062661893,-84.493222542789
"""Dead animal""","""DAPUB1""","""dead racoon """,2016-05-10T15:21:00Z,"""3446 BROTHERTON RD - GJ2287137061 """,39.1542294018362,-84.4207623414305
"""Dead animal""","""DAPUB1""","""DEAD CAT  BY  THE MCHENRY WOODS APT NEAR SUNSHINE (BY TELEPHONE)""",2016-05-06T14:46:00Z,"""MCHENRY AV & SUNSHINE AV - GJ0924035505 """,39.1436070116464,-84.5788555341529
"""Dead animal""","""DAPUB1""","""DEAD DOG""",2016-05-11T07:58:00Z,"""HARRISON AV & BRACKEN WOODS LN - GJ0892735252 """,39.1414067689346,-84.5825499630456
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-09T11:22:00Z,"""4951 KIRBY AV, CINC - GJ1103539558""",39.1796641909427,-84.5568238566788
"""Dead animal""","""DAPUB1""","""dead raccoon in road.- collected by 882""",2016-05-10T12:16:00Z,"""KINGS RUN DR & ESTE AV - GJ1516339224 """,39.1756407935537,-84.5091891429084
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.05/09/2016 12:40 PM/KMALONE - Dead animal in road/intersection. Cars have run it over multiple times now and it's rough looking. """,2016-05-09T12:21:00Z,"""MATHIS ST & ROE ST""",39.1552521496946,-84.3911189131298
"""Dead animal""","""DAPUB1""","""DEAD DOG""",2016-05-09T10:51:00Z,"""AUBURN AV & MCCORMICK PL - GJ1538733572 """,39.1247100938146,-84.5083968662232
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-09T22:53:00Z,"""2801 MONTANA AV, CINC - GJ0828236164""",39.1497777877346,-84.5897217465451
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-10T01:11:00Z,"""W MCMILLAN ST & CLEMMER AV""",39.1291540773734,-84.5284036853744
"""Dead animal""","""DAPUB1""","""there is a deer on the curb""",2016-05-11T08:18:00Z,"""6427 MONTGOMERY RD - GJ2288640673 """,39.1867403422178,-84.4193961565765
"""Dead animal""","""DAPUB1""","""dead dog @ the curb in the grassy area""",2016-05-11T07:24:00Z,"""2498 HARRISON AV - GJ0894935280 """,39.1416531973143,-84.5822857038218
"""Dead animal""","""DAPUB1""","""dead dog @ the curb in the grassy area""",2016-05-11T14:39:00Z,"""HARRISON AV & BRACKEN WOODS LN - GJ0892735252 """,39.1414067689346,-84.5825499630456
"""Dead animal""","""DAPUB1""","""DEAD RACOON IN THE STREET""",2016-05-13T10:45:00Z,"""7272 EASTLAWN DR - GJ1976841422 """,39.194276612701,-84.455219271478
"""Dead animal""","""DAPUB1""","""DEAD RACOON AT 12TH & PENDLETON""",2016-05-12T08:27:00Z,"""E 12TH ST & PENDLETON ST - GJ1557031935 """,39.1099211261623,-84.5068077885627
"""Dead animal""","""DAPUB1""","""dead squirrel in street""",2016-05-12T09:37:00Z,"""3167 LOOKOUT CIR - GJ2238534186 """,39.128475804343,-84.4273223317487
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-12T08:47:00Z,"""3631 VICTORIA LN, CINC - GJ2253935791""",39.1428911892302,-84.4249984474575
"""Dead animal""","""DAPUB1""","""dead dog is still at the curb in a bag.""",2016-05-13T07:17:00Z,"""1753 LAWN AV - GJ1889638720 """,39.1701793434901,-84.4661844056951
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-16T09:06:00Z,"""1852 COLUMBIA PKWY, CINC - GJ1778433195""",39.1204141572107,-84.4805065967476
"""Dead animal""","""DAPUB1""","""DEAD RACOON IN THE STREET IN THE BIKE LANE""",2016-05-16T07:07:00Z,"""2115 RIVERSIDE DR - GJ1840433345 """,39.1219160557975,-84.4736033512289
"""Dead animal""","""DAPUB1""","""dead dog in bag at curb""",2016-05-12T08:38:00Z,"""1753 LAWN AV - GJ1889638720 """,39.1701793434901,-84.4661844056951
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-12T16:15:00Z,"""5341 INDIAN MOUND AV, CINC - GJ2121138948""",39.1716504497264,-84.4393235760318
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-13T08:29:00Z,"""509 E 12TH ST, CINC - GJ1561331927""",39.1098503677431,-84.5062946337139
"""Dead animal""","""DAPUB1""","""DEAD ANIMAL IN A BAG AT THE CURB""",2016-05-16T07:19:00Z,"""3117 ROOSEVELT AV - GJ0594335230 """,39.1419159764706,-84.6170603503787
"""Dead animal""","""DAPUB1""","""dead oppossium in road""",2016-05-13T10:44:00Z,"""7736 STILLWELL RD - GJ1962742381 """,39.2029518064334,-84.4565408282484
"""Dead animal""","""DAPUB1""","""there is a dead cat about 2 houses up from 6035""",2016-05-17T11:00:00Z,"""6035 ARGUS RD - GJ1284241904 """,39.2003437775329,-84.5351996108955
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-15T16:12:00Z,"""444 READING RD, CINC - GJ1555131907""",39.1096812744548,-84.5070194996385
"""Dead animal""","""DAPUB1""","""DEAD RACCON AT THE CORNER OF HERMIT & BERKLEY""",2016-05-16T09:34:00Z,"""HERMIT AV & BERKLEY AV - GJ1923438930 """,39.1719823206294,-84.4622092233948
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-15T14:51:00Z,"""3808 BROTHERTON RD, CINC - GJ2376737030""",39.1537304957584,-84.4103999068463
"""Dead animal""","""DAPUB1""","""dead cat in road""",2016-05-16T09:26:00Z,"""3273 MONTANA AV - GJ0650636028 """,39.1489710894854,-84.6103032047029
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-15T15:53:00Z,"""3810 BROTHERTON RD, CINC - GJ2377837027""",39.1536941562312,-84.4102719403061
"""Dead animal""","""DAPUB1""","""Transfer: 05/12/2016 8:58 AM/DCOTTRELLdead dog - Request entered through the Web. Refer to Intake Questions for further description.""",2016-05-11T21:08:00Z,"""1753 LAWN AV, CINC - GJ1889538720""",39.1701793434901,-84.4661844056951
